sketch_id,sketch_name,season,episode,sentence_index,sentence_text,sentiment_label,sentiment_score
49,Calico Cut Pants,2,4,177,What?,neutral,0.5953516960144043
49,Calico Cut Pants,2,4,178,You hit me in the cup and you grabbed my shirt.,neutral,0.9334054589271545
49,Calico Cut Pants,2,4,179,You stretched it out it looks like a bell now.,neutral,0.9360328912734985
49,Calico Cut Pants,2,4,180,You can't do that!,disapproval,0.777864396572113
49,Calico Cut Pants,2,4,181,Okay fine I'll get you a new shirt.,neutral,0.5728741884231567
49,Calico Cut Pants,2,4,182,I wish I never told you about calicocutpants com.,desire,0.7638149857521057
49,Calico Cut Pants,2,4,183,But your wife's rich,neutral,0.9080122709274292
49,Calico Cut Pants,2,4,184,so I'm going to bleed you dry.,anger,0.39183828234672546
49,Calico Cut Pants,2,4,185,Now that I have the video of you hitting me in the cup.,neutral,0.901360034942627
49,Calico Cut Pants,2,4,186,What are you talking about you have a video?,curiosity,0.572462797164917
49,Calico Cut Pants,2,4,187,Sean the security guard he gives.,neutral,0.9642585515975952
49,Calico Cut Pants,2,4,188,Kal the IT guy he gives.,neutral,0.964896559715271
49,Calico Cut Pants,2,4,189,A lot of people give.,neutral,0.9556025862693787
49,Calico Cut Pants,2,4,190,You can either be my friend or my enemy.,neutral,0.692004382610321
49,Calico Cut Pants,2,4,191,A lot of people give.,neutral,0.9556025862693787
49,Calico Cut Pants,2,4,192,You hit me in the cup.,neutral,0.8746532797813416
50,Parking Lot,2,5,1,That's not what I said.,disapproval,0.8101621866226196
50,Parking Lot,2,5,2,You always do this.,neutral,0.6895961165428162
50,Parking Lot,2,5,3,Hello?,neutral,0.9319638013839722
50,Parking Lot,2,5,4,Ah!,neutral,0.43775856494903564
50,Parking Lot,2,5,5,What are you doing?,curiosity,0.5584111213684082
50,Parking Lot,2,5,6,Fucking asshole.,anger,0.8192464113235474
50,Parking Lot,2,5,7,Come on man.,neutral,0.968622088432312
50,Parking Lot,2,5,8,Come on man.,neutral,0.968622088432312
50,Parking Lot,2,5,9,Go!,neutral,0.9584138989448547
50,Parking Lot,2,5,10,What?,neutral,0.5953516960144043
50,Parking Lot,2,5,11,Going around this asshole.,anger,0.531134843826294
50,Parking Lot,2,5,12,What the fuck?,anger,0.8122088313102722
50,Parking Lot,2,5,13,Come on man go!,neutral,0.964328408241272
50,Parking Lot,2,5,14,What is your problem man?,curiosity,0.5943556427955627
50,Parking Lot,2,5,15,Do you know how to fucking drive?,curiosity,0.4801088571548462
50,Parking Lot,2,5,16,No.,neutral,0.9286578297615051
50,Parking Lot,2,5,17,What?,neutral,0.5953516960144043
50,Parking Lot,2,5,18,No I don't know how to fucking drive.,anger,0.6377319097518921
50,Parking Lot,2,5,19,I don't know what any of this shit is,confusion,0.7521310448646545
50,Parking Lot,2,5,20,and I'm scared.,fear,0.8967801332473755
50,Parking Lot,2,5,21,What are you talking about?,curiosity,0.5201596617698669
50,Parking Lot,2,5,22,You don't know how to drive?,curiosity,0.37633922696113586
50,Parking Lot,2,5,23,Not everybody knows how to do everything.,neutral,0.37795817852020264
50,Parking Lot,2,5,24,Driving isn't the only thing Just move your car!,neutral,0.907102108001709
50,Parking Lot,2,5,25,Okay.,approval,0.7066349983215332
50,Parking Lot,2,5,26,I don't know how.,confusion,0.9220961332321167
50,Parking Lot,2,5,27,I can't My God.,surprise,0.2813945412635803
50,Parking Lot,2,5,28,Just grab the steering wheel.,neutral,0.9586560130119324
50,Parking Lot,2,5,29,Fine!,approval,0.6635286808013916
50,Parking Lot,2,5,30,It hurt?,sadness,0.7122910618782043
50,Parking Lot,2,5,31,Yeah it does.,approval,0.7774924039840698
50,Parking Lot,2,5,32,It does hurt actually.,sadness,0.8026821613311768
50,Parking Lot,2,5,33,What if where you're going is a job interview and I turn out to be the boss?,curiosity,0.6531756520271301
50,Parking Lot,2,5,34,I'm not going to a job interview!,disapproval,0.613691508769989
50,Parking Lot,2,5,35,You could be a year from now.,neutral,0.9307364225387573
50,Parking Lot,2,5,36,Oh my God.,surprise,0.7826775908470154
50,Parking Lot,2,5,37,"Everybody says ""That guy's great.""",admiration,0.6551111340522766
50,Parking Lot,2,5,38,"I say ""Wait a minute.""",neutral,0.9092881679534912
50,Parking Lot,2,5,39,"""That guy yells.""",neutral,0.940743625164032
50,Parking Lot,2,5,40,Move your fucking car!,anger,0.7877327799797058
50,Parking Lot,2,5,41,I can't!,disapproval,0.6326951384544373
50,Parking Lot,2,5,42,Why not?,confusion,0.46020856499671936
50,Parking Lot,2,5,43,Oh.,neutral,0.9424188733100891
50,Parking Lot,2,5,44,I'm good.,admiration,0.8830776214599609
50,Parking Lot,2,5,45,Thank you.,gratitude,0.98997563123703
50,Parking Lot,2,5,46,What?,neutral,0.5953516960144043
50,Parking Lot,2,5,47,I'm good.,admiration,0.8830776214599609
50,Parking Lot,2,5,48,Thank you.,gratitude,0.98997563123703
50,Parking Lot,2,5,49,You don't wanna help me.,annoyance,0.3112296760082245
50,Parking Lot,2,5,50,Just wanna yell.,neutral,0.5860238671302795
50,Parking Lot,2,5,51,Fuck.,anger,0.7779849767684937
50,Parking Lot,2,5,52,That's just the horn.,neutral,0.9632949829101562
50,Parking Lot,2,5,53,I don't know that do I?,confusion,0.841376543045044
50,Parking Lot,2,5,54,You know?,neutral,0.7986555099487305
50,Parking Lot,2,5,55,I want to tell you something.,neutral,0.43965432047843933
50,Parking Lot,2,5,56,What?,neutral,0.5953516960144043
50,Parking Lot,2,5,57,You yelled at me.,neutral,0.7969426512718201
50,Parking Lot,2,5,58,Oh my God.,surprise,0.7826775908470154
51,Del Frisco’s Double Eagle,2,5,1,She slams down her computer screen when she sees me behind her.,neutral,0.9555944800376892
51,Del Frisco’s Double Eagle,2,5,2,"I'm like ""Lady I need to look at your computer to get ideas?""",neutral,0.7121303677558899
51,Del Frisco’s Double Eagle,2,5,3,"""I've been all over the world.""",neutral,0.9046304225921631
51,Del Frisco’s Double Eagle,2,5,4,You've been all over.,neutral,0.9526687264442444
51,Del Frisco’s Double Eagle,2,5,5,Why would you want to steal her idea?,curiosity,0.5640513896942139
51,Del Frisco’s Double Eagle,2,5,6,Thank you!,gratitude,0.9885199666023254
51,Del Frisco’s Double Eagle,2,5,7,I didn't get my ideas from a lady in a coffee shop.,disapproval,0.4572218060493469
51,Del Frisco’s Double Eagle,2,5,8,You've been to Egypt.,neutral,0.9282985329627991
51,Del Frisco’s Double Eagle,2,5,9,I lived in Egypt for a month.,neutral,0.9053578972816467
51,Del Frisco’s Double Eagle,2,5,10,I lived in Egypt for a month!,neutral,0.9111956357955933
51,Del Frisco’s Double Eagle,2,5,11,Partying with Hal is the best.,admiration,0.8442084193229675
51,Del Frisco’s Double Eagle,2,5,12,Hey guys.,neutral,0.9590551257133484
51,Del Frisco’s Double Eagle,2,5,13,Are we gonna split this?,curiosity,0.6140983700752258
51,Del Frisco’s Double Eagle,2,5,14,Ten ways?,neutral,0.8229948878288269
51,Del Frisco’s Double Eagle,2,5,15,Wait.,neutral,0.9389677047729492
51,Del Frisco’s Double Eagle,2,5,16,Has anyone ever played credit card roulette?,curiosity,0.6945312023162842
51,Del Frisco’s Double Eagle,2,5,17,Oh my God!,surprise,0.7756139636039734
51,Del Frisco’s Double Eagle,2,5,18,Hal is a genius at having fun.,admiration,0.8600490689277649
51,Del Frisco’s Double Eagle,2,5,19,I truly believe that.,approval,0.8123369216918945
51,Del Frisco’s Double Eagle,2,5,20,Here's how it works.,neutral,0.9116273522377014
51,Del Frisco’s Double Eagle,2,5,21,Everyone throw in your credit card.,neutral,0.9561008214950562
51,Del Frisco’s Double Eagle,2,5,22,Okay.,approval,0.7066349983215332
51,Del Frisco’s Double Eagle,2,5,23,We put 'em in this hat.,neutral,0.9663771390914917
51,Del Frisco’s Double Eagle,2,5,24,We pick a card.,neutral,0.9624805450439453
51,Del Frisco’s Double Eagle,2,5,25,Whoever's card it is has to pay for the entire meal.,neutral,0.9402630925178528
51,Del Frisco’s Double Eagle,2,5,26,Come on.,neutral,0.967677652835846
51,Del Frisco’s Double Eagle,2,5,27,Throw it in.,neutral,0.9654271602630615
51,Del Frisco’s Double Eagle,2,5,28,I love it.,love,0.9520964026451111
51,Del Frisco’s Double Eagle,2,5,29,Every night I've ever gone out with Hal has been insane.,neutral,0.3468843996524811
51,Del Frisco’s Double Eagle,2,5,30,Now you're starting to see why.,neutral,0.9407387375831604
51,Del Frisco’s Double Eagle,2,5,31,Listen.,neutral,0.9458994269371033
51,Del Frisco’s Double Eagle,2,5,32,You only go around this old blue marble once.,neutral,0.9291703104972839
51,Del Frisco’s Double Eagle,2,5,33,Might as well have the best time here.,admiration,0.6116309762001038
51,Del Frisco’s Double Eagle,2,5,34,He's a complete night owl.,neutral,0.7709543704986572
51,Del Frisco’s Double Eagle,2,5,35,There.,neutral,0.9561789631843567
51,Del Frisco’s Double Eagle,2,5,36,No Vicky.,neutral,0.8919716477394104
51,Del Frisco’s Double Eagle,2,5,37,You do the honors.,admiration,0.5225412249565125
51,Del Frisco’s Double Eagle,2,5,38,Oh!,neutral,0.4955403506755829
51,Del Frisco’s Double Eagle,2,5,39,My pleasure.,gratitude,0.7259957194328308
51,Del Frisco’s Double Eagle,2,5,40,Drumroll please.,neutral,0.9510936737060547
51,Del Frisco’s Double Eagle,2,5,41,Okay.,approval,0.7066349983215332
51,Del Frisco’s Double Eagle,2,5,42,No looking no peeking.,neutral,0.9257712960243225
51,Del Frisco’s Double Eagle,2,5,43,It is Ooh Leslie.,neutral,0.8139916658401489
51,Del Frisco’s Double Eagle,2,5,44,Leslie!,neutral,0.9449173808097839
51,Del Frisco’s Double Eagle,2,5,45,I'm not paying it.,neutral,0.5695476531982422
51,Del Frisco’s Double Eagle,2,5,46,What's that?,curiosity,0.5626884698867798
51,Del Frisco’s Double Eagle,2,5,47,Uh I'm not paying the bill.,neutral,0.5446127653121948
51,Del Frisco’s Double Eagle,2,5,48,This is too much money.,neutral,0.840074896812439
51,Del Frisco’s Double Eagle,2,5,49,I'm not paying it.,neutral,0.5695476531982422
51,Del Frisco’s Double Eagle,2,5,50,Maybe if I'd have gotten a bite of everyone's meal or something,neutral,0.8195916414260864
51,Del Frisco’s Double Eagle,2,5,51,No no.,disapproval,0.6104182600975037
51,Del Frisco’s Double Eagle,2,5,52,I just don't want to do it.,disapproval,0.8131359219551086
51,Del Frisco’s Double Eagle,2,5,53,I just don't want to pay it.,disapproval,0.793198823928833
51,Del Frisco’s Double Eagle,2,5,54,Okay you know what?,neutral,0.584534764289856
51,Del Frisco’s Double Eagle,2,5,55,And I'm not gonna pay.,neutral,0.6034424901008606
51,Del Frisco’s Double Eagle,2,5,56,Why don't I just pick my card,neutral,0.7255295515060425
51,Del Frisco’s Double Eagle,2,5,57,and I'll pay for it.,neutral,0.7080806493759155
51,Del Frisco’s Double Eagle,2,5,58,Fine,neutral,0.5247832536697388
51,Del Frisco’s Double Eagle,2,5,59,yeah that's fair.,approval,0.8668133020401001
51,Del Frisco’s Double Eagle,2,5,60,No.,neutral,0.9286578297615051
51,Del Frisco’s Double Eagle,2,5,61,You do not have to do that.,neutral,0.6545367240905762
51,Del Frisco’s Double Eagle,2,5,62,It's fine.,approval,0.7927843928337097
51,Del Frisco’s Double Eagle,2,5,63,It was my dumb idea.,annoyance,0.6723243594169617
51,Del Frisco’s Double Eagle,2,5,64,It's fine.,approval,0.7927843928337097
51,Del Frisco’s Double Eagle,2,5,65,God!,neutral,0.7488005757331848
51,Del Frisco’s Double Eagle,2,5,66,All fine.,approval,0.6584219932556152
51,Del Frisco’s Double Eagle,2,5,67,I'm not gonna pay for it,disapproval,0.5124096870422363
51,Del Frisco’s Double Eagle,2,5,68,it's fine.,approval,0.8370946049690247
51,Del Frisco’s Double Eagle,2,5,69,It's got to be fine 'cause I ain't gonna fuckin' pay for it.,annoyance,0.4328985810279846
51,Del Frisco’s Double Eagle,2,5,70,I'm not paying.,neutral,0.6183725595474243
51,Del Frisco’s Double Eagle,2,5,71,Just put it all on there.,neutral,0.9593499898910522
51,Del Frisco’s Double Eagle,2,5,72,Of course.,approval,0.5108485221862793
51,Del Frisco’s Double Eagle,2,5,73,Linda are you still dating that bad guy?,curiosity,0.671668291091919
51,Del Frisco’s Double Eagle,2,5,74,What?,neutral,0.5953516960144043
51,Del Frisco’s Double Eagle,2,5,75,Are you still dating that big bad guy?,curiosity,0.6628419160842896
51,Del Frisco’s Double Eagle,2,5,76,His name was David or something.,neutral,0.8848428130149841
51,Del Frisco’s Double Eagle,2,5,77,Yeah,neutral,0.5929002165794373
51,Del Frisco’s Double Eagle,2,5,78,I'm still dating David.,neutral,0.7705118060112
51,Del Frisco’s Double Eagle,2,5,79,That's a bad guy!,annoyance,0.17833465337753296
51,Del Frisco’s Double Eagle,2,5,80,That is a rotten egg.,neutral,0.9582821130752563
51,Del Frisco’s Double Eagle,2,5,81,Linda Dump him girl.,neutral,0.9608563184738159
51,Del Frisco’s Double Eagle,2,5,82,So um is everyone going to Cheryl's art show?,curiosity,0.7470866441726685
51,Del Frisco’s Double Eagle,2,5,83,Fuck!,anger,0.7782219648361206
51,Del Frisco’s Double Eagle,2,5,84,I should have lied!,neutral,0.39196744561195374
51,Del Frisco’s Double Eagle,2,5,85,No!,disapproval,0.723017156124115
51,Del Frisco’s Double Eagle,2,5,86,Fuck!,anger,0.7782219648361206
51,Del Frisco’s Double Eagle,2,5,87,Oh!,neutral,0.4955403506755829
51,Del Frisco’s Double Eagle,2,5,88,What?,neutral,0.5953516960144043
51,Del Frisco’s Double Eagle,2,5,89,I should have said there was some reason I couldn't pay not just right away say I'm not gonna!,neutral,0.46394941210746765
51,Del Frisco’s Double Eagle,2,5,90,I hate that game.,anger,0.8164321184158325
51,Del Frisco’s Double Eagle,2,5,91,I hate that game.,anger,0.8164321184158325
51,Del Frisco’s Double Eagle,2,5,92,I've always hated that game.,anger,0.7106015086174011
51,Del Frisco’s Double Eagle,2,5,93,You all know that.,neutral,0.7623245120048523
51,Del Frisco’s Double Eagle,2,5,94,I hate that game.,anger,0.8164321184158325
51,Del Frisco’s Double Eagle,2,5,95,No I actually don't hate that game because Hey give me that.,approval,0.550295889377594
51,Del Frisco’s Double Eagle,2,5,96,No way.,disapproval,0.7919445037841797
51,Del Frisco’s Double Eagle,2,5,97,I had it first.,neutral,0.9135825037956238
51,Del Frisco’s Double Eagle,2,5,98,Give me that right now.,neutral,0.9182847142219543
51,Del Frisco’s Double Eagle,2,5,99,No no no!,disapproval,0.6591536402702332
51,Del Frisco’s Double Eagle,2,5,100,No.,neutral,0.9286578297615051
51,Del Frisco’s Double Eagle,2,5,101,I'm sorry guys.,remorse,0.7720290422439575
51,Del Frisco’s Double Eagle,2,5,102,I'm just not in the mood for the hilarious waiter brothers.,disapproval,0.5537911057472229
51,Del Frisco’s Double Eagle,2,5,103,Okay?,neutral,0.5186410546302795
51,Del Frisco’s Double Eagle,2,5,104,I think you guys are funny.,amusement,0.8915916681289673
51,Del Frisco’s Double Eagle,2,5,105,I like the three funny waiter brothers.,love,0.8634960055351257
51,Del Frisco’s Double Eagle,2,5,106,Just not in the mood 'cause of what I did tonight I forgot to lie.,realization,0.2849801182746887
51,Del Frisco’s Double Eagle,2,5,107,Wait.,neutral,0.9389677047729492
51,Del Frisco’s Double Eagle,2,5,108,Didn't you say there'd be five people at this table?,neutral,0.5273450613021851
51,Del Frisco’s Double Eagle,2,5,109,No.,neutral,0.9286578297615051
51,Del Frisco’s Double Eagle,2,5,110,I said there'd be only four people.,neutral,0.9166920781135559
51,Del Frisco’s Double Eagle,2,5,111,You said five.,neutral,0.9601569175720215
52,Joanie's Birthday,2,5,1,I feel like a kid.,neutral,0.5772297978401184
52,Joanie's Birthday,2,5,2,You have to get skates.,neutral,0.963801383972168
52,Joanie's Birthday,2,5,3,I would love to feel like a kid again.,love,0.9656749963760376
52,Joanie's Birthday,2,5,4,Then you have to get skates.,neutral,0.9599094986915588
52,Joanie's Birthday,2,5,5,Hey.,neutral,0.9296143054962158
52,Joanie's Birthday,2,5,6,There's the birthday girl.,excitement,0.4890892803668976
52,Joanie's Birthday,2,5,7,Oh my God.,surprise,0.7826775908470154
52,Joanie's Birthday,2,5,8,Matt Alex you're here.,neutral,0.9387533664703369
52,Joanie's Birthday,2,5,9,And I'm here all night.,neutral,0.9424656629562378
52,Joanie's Birthday,2,5,10,Matt Alex gets the funniest unique stuff.,amusement,0.7679151296615601
52,Joanie's Birthday,2,5,11,Last year he got me a close-up magician.,neutral,0.7144330739974976
52,Joanie's Birthday,2,5,12,The magic was really good.,admiration,0.9394649863243103
52,Joanie's Birthday,2,5,13,What'd you do this year?,curiosity,0.7687188982963562
52,Joanie's Birthday,2,5,14,I think you're gonna like it.,love,0.46665874123573303
52,Joanie's Birthday,2,5,15,I understand there's a birthday here.,realization,0.4130513072013855
52,Joanie's Birthday,2,5,16,Wild stuff.,neutral,0.9463009834289551
52,Joanie's Birthday,2,5,17,Wild stuff.,neutral,0.9463009834289551
52,Joanie's Birthday,2,5,18,Oh my God Matt!,surprise,0.7196975946426392
52,Joanie's Birthday,2,5,19,Wild.,neutral,0.9499286413192749
52,Joanie's Birthday,2,5,20,You got a Johnny Carson impersonator that is so funny.,amusement,0.9117937088012695
52,Joanie's Birthday,2,5,21,This is so random.,neutral,0.8617416024208069
52,Joanie's Birthday,2,5,22,Wild.,neutral,0.9499286413192749
52,Joanie's Birthday,2,5,23,I honestly almost forgot 'cause I moved this week.,realization,0.6595227718353271
52,Joanie's Birthday,2,5,24,"I was like ""I'm so distracted",realization,0.2910308539867401
52,Joanie's Birthday,2,5,25,"but I have to outdo myself from last year.""",desire,0.30858099460601807
52,Joanie's Birthday,2,5,26,Oh my God.,surprise,0.7826775908470154
52,Joanie's Birthday,2,5,27,Johnny Carson just fucking hit me.,anger,0.35279685258865356
52,Joanie's Birthday,2,5,28,What the hell?,anger,0.8002990484237671
52,Joanie's Birthday,2,5,29,The fuck are you doing?,anger,0.8170803189277649
52,Joanie's Birthday,2,5,30,He can!,neutral,0.949314296245575
52,Joanie's Birthday,2,5,31,He can!,neutral,0.949314296245575
52,Joanie's Birthday,2,5,32,He can!,neutral,0.949314296245575
52,Joanie's Birthday,2,5,33,Oh!,neutral,0.4955403506755829
52,Joanie's Birthday,2,5,34,He can.,neutral,0.9104132652282715
52,Joanie's Birthday,2,5,35,He can what?,neutral,0.8024041056632996
52,Joanie's Birthday,2,5,36,He can hit.,neutral,0.8869081735610962
52,Joanie's Birthday,2,5,37,He can hit you.,neutral,0.9027490019798279
52,Joanie's Birthday,2,5,38,Who are you?,curiosity,0.5668808817863464
52,Joanie's Birthday,2,5,39,I'm with Stable of Stars.,neutral,0.9212105870246887
52,Joanie's Birthday,2,5,40,That's my guy.,neutral,0.874954342842102
52,Joanie's Birthday,2,5,41,He's one of our Carsons.,neutral,0.8543428778648376
52,Joanie's Birthday,2,5,42,Okay,approval,0.6112784147262573
52,Joanie's Birthday,2,5,43,well he just hit Todd.,neutral,0.918609619140625
52,Joanie's Birthday,2,5,44,Right.,approval,0.6949658393859863
52,Joanie's Birthday,2,5,45,"That's why I ran over screaming ""He can"" 'cause he can.",neutral,0.7295960783958435
52,Joanie's Birthday,2,5,46,He can't just hit people.,neutral,0.6610487699508667
52,Joanie's Birthday,2,5,47,That's assault.,neutral,0.711794912815094
52,Joanie's Birthday,2,5,48,That's against the law.,disapproval,0.7673496603965759
52,Joanie's Birthday,2,5,49,Well your friend paid for him to be here as a joke at a low low low price point.,amusement,0.5438892245292664
52,Joanie's Birthday,2,5,50,And at that price point at Stable of Stars he can hit.,neutral,0.8691612482070923
52,Joanie's Birthday,2,5,51,Ow!,neutral,0.5347413420677185
52,Joanie's Birthday,2,5,52,It's fine!,approval,0.8189010620117188
52,Joanie's Birthday,2,5,53,He got him so bad.,sadness,0.47702962160110474
52,Joanie's Birthday,2,5,54,Who is that?,curiosity,0.5365542769432068
52,Joanie's Birthday,2,5,55,That's our friend.,neutral,0.7462468147277832
52,Joanie's Birthday,2,5,56,He really whacked him.,neutral,0.9439077377319336
52,Joanie's Birthday,2,5,57,It's fine.,approval,0.7927843928337097
52,Joanie's Birthday,2,5,58,Ugh!,disgust,0.576730489730835
52,Joanie's Birthday,2,5,59,Guys!,neutral,0.784102737903595
52,Joanie's Birthday,2,5,60,Please.,neutral,0.9618799686431885
52,Joanie's Birthday,2,5,61,It's fine.,approval,0.7927843928337097
52,Joanie's Birthday,2,5,62,Matt what the hell?,anger,0.7804898619651794
52,Joanie's Birthday,2,5,63,I had no idea they could hit.,confusion,0.7930141687393188
52,Joanie's Birthday,2,5,64,They can't.,disapproval,0.5932357311248779
52,Joanie's Birthday,2,5,65,I had no idea he'd say that at that price point they can.,confusion,0.8342065811157227
52,Joanie's Birthday,2,5,66,Wild.,neutral,0.9499286413192749
52,Joanie's Birthday,2,5,67,Wild.,neutral,0.9499286413192749
52,Joanie's Birthday,2,5,68,Wild.,neutral,0.9499286413192749
52,Joanie's Birthday,2,5,69,Johnny go around!,neutral,0.9586958885192871
52,Joanie's Birthday,2,5,70,Go to other people.,neutral,0.9663958549499512
52,Joanie's Birthday,2,5,71,Don't just go to them.,neutral,0.9058449268341064
52,Joanie's Birthday,2,5,72,Move!,neutral,0.9614804983139038
52,Joanie's Birthday,2,5,73,Go move!,neutral,0.9590795040130615
52,Joanie's Birthday,2,5,74,Go around.,neutral,0.9593772888183594
52,Joanie's Birthday,2,5,75,Oh my God!,surprise,0.7756139636039734
52,Joanie's Birthday,2,5,76,I'm sorry.,remorse,0.7849799990653992
52,Joanie's Birthday,2,5,77,I gotta push him around the party make sure everybody gets to see him.,neutral,0.8021760582923889
52,Joanie's Birthday,2,5,78,Whose house is this?,curiosity,0.6023470163345337
52,Joanie's Birthday,2,5,79,It's mine.,neutral,0.7268859148025513
52,Joanie's Birthday,2,5,80,There's no cute restaurants in the neighborhood.,disappointment,0.566895604133606
52,Joanie's Birthday,2,5,81,What?,neutral,0.5953516960144043
52,Joanie's Birthday,2,5,82,Look we don't want to insult you but since it was a joke he got the low price point which we now know means at Star Wagon Or Stable of Stars.,neutral,0.47292131185531616
52,Joanie's Birthday,2,5,83,That you allow them to hit.,neutral,0.9595255255699158
52,Joanie's Birthday,2,5,84,They're not allowed to hit.,neutral,0.7335126399993896
52,Joanie's Birthday,2,5,85,Oh right.,approval,0.6458927989006042
52,Joanie's Birthday,2,5,86,Yes at that price point yes they are allowed to hit.,approval,0.6935855150222778
52,Joanie's Birthday,2,5,87,I'm sorry I don't know what I'm saying.,remorse,0.843303382396698
52,Joanie's Birthday,2,5,88,Understanding all of that we were just hoping that maybe there's another version of this where everyone kind of gets what they want.,optimism,0.9052844047546387
52,Joanie's Birthday,2,5,89,I know it's not your fault.,approval,0.46287819743156433
52,Joanie's Birthday,2,5,90,What the fuck are you doing?,anger,0.8156336545944214
52,Joanie's Birthday,2,5,91,Who is that?,curiosity,0.5365542769432068
52,Joanie's Birthday,2,5,92,That's my George Kennedy.,neutral,0.9232569336891174
52,Joanie's Birthday,2,5,93,I brought him here as a perk.,neutral,0.9501622319221497
52,Joanie's Birthday,2,5,94,Why would I want George Kennedy?,curiosity,0.5506994128227234
52,Joanie's Birthday,2,5,95,I know.,neutral,0.5695542693138123
52,Joanie's Birthday,2,5,96,That's why he's a perk.,neutral,0.8352895379066467
52,Joanie's Birthday,2,5,97,And that's also why he can't hit!,neutral,0.8575701713562012
52,Joanie's Birthday,2,5,98,He can't hit.,neutral,0.7734569907188416
52,Joanie's Birthday,2,5,99,Carson can hit all the day he wants.,neutral,0.9448091387748718
52,Joanie's Birthday,2,5,100,Can he hit vases?,neutral,0.5585409998893738
52,Joanie's Birthday,2,5,101,Uh Yeah he can.,neutral,0.561135470867157
52,Joanie's Birthday,2,5,102,I like that they can hit.,love,0.7372939586639404
52,Joanie's Birthday,2,5,103,It's cool.,admiration,0.7338842749595642
52,Joanie's Birthday,2,5,104,Okay.,approval,0.7066349983215332
52,Joanie's Birthday,2,5,105,Thank you.,gratitude,0.98997563123703
52,Joanie's Birthday,2,5,106,And I think it's great.,admiration,0.9549458026885986
52,Joanie's Birthday,2,5,107,Thank you so much.,gratitude,0.9907740950584412
52,Joanie's Birthday,2,5,108,Thank you.,gratitude,0.98997563123703
52,Joanie's Birthday,2,5,109,Is he with you?,curiosity,0.5297476649284363
52,Joanie's Birthday,2,5,110,Busted.,anger,0.6172087788581848
52,Joanie's Birthday,2,5,111,That's my George Bush.,neutral,0.9432390928268433
52,Joanie's Birthday,2,5,112,What the fuck are you doing?,anger,0.8156336545944214
52,Joanie's Birthday,2,5,113,You can't hit!,disapproval,0.52903151512146
52,Joanie's Birthday,2,5,114,Both of you go sit in the wagon.,neutral,0.963750422000885
52,Joanie's Birthday,2,5,115,I'd send 'em to a coffee shop or something,neutral,0.9404550790786743
52,Joanie's Birthday,2,5,116,but there's nothing in this area.,neutral,0.85528564453125
52,Joanie's Birthday,2,5,117,It's a really nice neighborhood.,admiration,0.9235662221908569
52,Joanie's Birthday,2,5,118,Oh my God the Carson just passed out.,surprise,0.7226922512054443
53,Dave Campor,2,5,1,So you're thinking about becoming a owner of your own Little Buff Boys Corporate Competition?,curiosity,0.7073164582252502
53,Dave Campor,2,5,2,Well I may have a little good advice for you.,caring,0.7075627446174622
53,Dave Campor,2,5,3,Absolutely do it!,approval,0.7784242630004883
53,Dave Campor,2,5,4,I'm Dave Campor Little Buff Boy Champ of '96.,neutral,0.9445489048957825
53,Dave Campor,2,5,5,Twenty-five times out of the city run.,neutral,0.9669353365898132
53,Dave Campor,2,5,6,I still think I should have won in Tucson.,optimism,0.6310948133468628
53,Dave Campor,2,5,7,God I miss those days.,sadness,0.8406581878662109
53,Dave Campor,2,5,8,But now my muscles are up here as I run one of the most successful Little Buff Boy franchises out here in Cincinnati.,neutral,0.788104236125946
53,Dave Campor,2,5,9,Now I eat at some of the best restaurants in town.,admiration,0.5999588370323181
53,Dave Campor,2,5,10,I get full to the brim eating cherry chuck salad.,joy,0.43118491768836975
53,Dave Campor,2,5,11,People say that it's healthy but with that much cherry and that much ground chuck it can't be healthy.,neutral,0.7595840692520142
54,Mars Restaurant,2,5,1,Wow.,surprise,0.788180947303772
54,Mars Restaurant,2,5,2,This place is amazing.,admiration,0.9544224739074707
54,Mars Restaurant,2,5,3,Look at all the attention to detail.,admiration,0.4890797734260559
54,Mars Restaurant,2,5,4,I did think it'd look a little more galactic didn't you?,confusion,0.5732365846633911
54,Mars Restaurant,2,5,5,I think it looks very galactic.,neutral,0.4227628707885742
54,Mars Restaurant,2,5,6,You do?,neutral,0.7619849443435669
54,Mars Restaurant,2,5,7,You wanna leave?,neutral,0.6231547594070435
54,Mars Restaurant,2,5,8,You too scared?,fear,0.4592823386192322
54,Mars Restaurant,2,5,9,No it's fun.,joy,0.5992668271064758
54,Mars Restaurant,2,5,10,Oh that's great.,admiration,0.952359676361084
54,Mars Restaurant,2,5,11,A buddy told me about this place.,neutral,0.9550460577011108
54,Mars Restaurant,2,5,12,He said it was nuts.,neutral,0.9619012475013733
54,Mars Restaurant,2,5,13,Fucker.,anger,0.78800368309021
54,Mars Restaurant,2,5,14,Oh!,neutral,0.4955403506755829
54,Mars Restaurant,2,5,15,Here we go.,neutral,0.8765241503715515
54,Mars Restaurant,2,5,16,This looks great.,admiration,0.9480538368225098
54,Mars Restaurant,2,5,17,Hey wait a minute.,neutral,0.7214096188545227
54,Mars Restaurant,2,5,18,My drink's smoking.,neutral,0.962643563747406
54,Mars Restaurant,2,5,19,We gotta send this back.,neutral,0.9509891867637634
54,Mars Restaurant,2,5,20,I gotta talk to the captain.,neutral,0.7463756203651428
